,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
46,ETCUSDT,OPUSDT,0.01,0.1,45.33549895937641,3.518654179501371,858.5636792926704,5.436320707329617,0.1833195535738906,8.310883430282464,0.008875721465851274,0.07761366391168026,18.803271375344853,17,355.89067556091453,0.8823529411764706,45.26856609010361,-62.93334181615975,1.5184638775385244
44,ETCUSDT,GMTUSDT,0.01,1.0,44.97591686161478,51.93420896836067,851.7539135252606,12.246086474739446,0.18309526398429898,8.234877370713242,0.008346889592636178,1.1547115121222693,18.637527836128303,17,353.844740564555,0.8823529411764706,44.9096488317235,-62.194109267106676,1.454677048380766
24,EOSUSDT,DYDXUSDT,0.1,0.1,915.6590349580343,75.84196792077692,701.3948207778543,162.60517922214572,0.00877320057560205,8.033260372549044,0.012983427625144333,0.08282773939346631,0.5906978280240207,18,353.61628951268057,0.8888888888888888,914.4490992664743,-85.99864350218718,1.1306715719588858
45,ETCUSDT,APEUSDT,0.01,1.0,44.490314794660485,10.398845013928147,842.5575815812803,21.44241841871984,0.18142881765781768,8.071825210419366,0.011309162540424376,0.2337327812114327,18.443973126387874,17,344.8343750499975,0.8823529411764706,44.42412468988714,-58.980760748991706,1.4542436198054018
29,EOSUSDT,INJUSDT,0.1,0.1,758.3307832879177,30.78838613217393,581.639710781833,282.3602892181671,0.007356712640981419,5.578821659459565,0.014906199790203873,0.04060020615104637,0.39525959641237424,17,343.8496224828427,0.8823529411764706,758.1146617421939,-83.44943167722391,-0.22253178157636094
33,ETCUSDT,COMPUSDT,0.01,0.001,40.74694141850156,1.2962587755011186,771.706323525001,92.0084478850694,0.14739787737767351,6.006012674719538,0.0003829394547081168,0.03181241905220742,16.571932751467234,17,322.3900789685226,0.9411764705882353,40.70793429298225,-34.25042943472776,1.081055899290634
22,EOSUSDT,MATICUSDT,0.1,1.0,840.3455412435118,288.83612876290806,644.5450301337736,220.29531540746999,0.007077958681733462,5.947931019300519,0.005982007917118912,0.3437111456978747,0.5013158895533385,18,281.6776573372122,0.8888888888888888,839.3047504648325,-76.88840991097926,0.17792403096415624
41,ETCUSDT,1INCHUSDT,0.01,1.0,44.633655747310236,56.088132546986515,845.2721725425612,18.727827457438796,0.17845969462372613,7.965308574605503,0.0023619383873714115,1.2566331752999318,18.426309865848314,16,279.6737902678202,0.8125,44.56774364323827,-68.07062391340823,1.5180268446896137
49,ETCUSDT,APTUSDT,0.01,0.1,42.6755563298862,7.409797015213047,808.0189835500653,55.981016449934565,0.18663787561886452,7.964875174263147,0.023828799524930635,0.17363094128016976,17.600683483083372,18,278.00196378839814,0.8888888888888888,42.604927519376965,-56.85650296670055,1.5859557599420606
35,ETCUSDT,MKRUSDT,0.01,0.001,41.975194101515,0.0693020770117532,795.0101762826941,69.02486870370619,0.19846142781158105,8.330456954054922,0.0033194011221303965,0.0016510245752324442,17.343150827160027,18,261.2969849712619,0.9444444444444444,41.9202063265983,-51.59055981113278,1.4019515774099611
13,EOSUSDT,BNBUSDT,0.1,0.01,608.8774809004713,1.6409403616600866,466.400150369761,397.599849630239,0.006767857467289846,4.120796005776885,0.0004712472992851459,0.002695025539839794,0.10814680392790453,16,261.18976555920307,0.9375,608.3678719016216,-54.29512861605966,1.132001437530749
54,DOGEUSDT,LDOUSDT,1.0,1.0,9994.617821387576,76.9055247714389,703.2213099128298,160.77869008717016,0.0006161831139625131,6.158514732047825,0.04713685882200884,0.007694693898837038,0.053401505333263724,12,253.69783498545075,0.75,9981.383093313107,-68.135797031813,0.7606801737831925
20,EOSUSDT,AVAXUSDT,0.1,1.0,760.2783389649251,19.8787256008141,583.1334859860975,280.8068778371,0.0071285688044401135,5.419696449836911,0.0034495584666099357,0.026146642067795635,0.39246693553914314,17,248.48504247528794,0.8235294117647058,760.068489063093,-66.87297426700324,1.0477356857765128
48,ETCUSDT,LDOUSDT,0.01,1.0,40.64756369017154,45.14447005179956,769.6209709097079,94.37902909029215,0.11287453604851795,4.588074893030696,0.005227824607661392,1.1106316333225983,16.56548653554586,18,247.16936480804793,0.9444444444444444,40.579687383666524,-53.673538147995856,1.5166932914468443
8,EOSUSDT,LTCUSDT,0.1,0.001,695.6311968942189,3.582673408839427,532.8534968209717,331.1465031790283,0.006440103980554021,4.4799372401160165,0.008121191327041671,0.005150248328187366,0.28676128472557616,14,219.66104816298557,0.9285714285714286,694.8988253268781,-65.42844296158627,1.1273156245616112
21,EOSUSDT,FTMUSDT,0.1,1.0,772.3671707881582,1054.3260093380536,592.4056199945173,271.5943800054826,0.007067821641683412,5.458953405022333,0.008317192712481408,1.3650580309649514,0.4065242116472618,14,213.20382361359324,0.8571428571428571,771.9903515721302,-70.01841152249098,0.6750277928921601
53,DOGEUSDT,SOLUSDT,1.0,1.0,9130.944327312178,8.342939451339301,642.4532428696849,221.53007125141247,0.0007333093343807824,6.695806706929274,0.008435370976600454,0.000913699520254896,0.045280221358709946,12,212.8818048985652,0.8333333333333334,9118.133527597407,-34.86187529585587,0.8026522062961969
38,ETCUSDT,AVAXUSDT,0.01,1.0,33.326420685559974,16.48357942473229,631.1357549431348,232.79759221549412,0.0780110208405831,2.599828098643259,0.01667784244136697,0.4946099546740245,11.893328458416512,20,211.06115461993915,0.95,33.28161410428501,-38.209166111764915,1.8557653717338563
42,ETCUSDT,MASKUSDT,0.01,1.0,41.285047954748805,21.719662039388457,781.8562381670329,82.16548149500653,0.18164306561343432,7.49914267449822,0.030321274601185173,0.5260902703369673,16.978304874512084,18,207.2002585901256,0.8888888888888888,41.22471007331749,-54.65745997025142,1.2713387048387528
40,ETCUSDT,MATICUSDT,0.01,1.0,35.68338627328075,246.8888126398336,675.7719692433909,188.22803075660912,0.09412698373577133,3.3587695193823435,0.0035764326527375997,6.918872854415744,13.633899713109892,19,191.04500763114848,0.9473684210526315,35.63098264437569,-43.74869891357025,0.45107499237492904
37,ETCUSDT,SOLUSDT,0.01,1.0,37.945874803194855,5.470825723926557,718.6948687725106,145.30513122748937,0.11155593897306895,4.2330876938249204,7.372301346040807e-05,0.14417445248794056,15.064641685627105,17,186.91243143328506,0.8823529411764706,37.89252846374452,-38.58298779299281,1.833745052064864
50,BNBUSDT,COMPUSDT,0.01,0.001,2.9863327514533378,1.978321744579223,723.6182890046583,140.38171099534165,2.5559691854700715,7.632974490274785,0.004366987654282244,0.6624585768670443,194.43236935560776,17,181.02424606975345,0.8235294117647058,2.9855085243629045,-74.60962668551592,-0.7500380864294223
34,ETCUSDT,DOGEUSDT,0.01,1.0,30.414484315380644,4091.7885983376814,576.0199184489941,287.980081551006,0.08888885363168125,2.7035086445929353,0.003393957645111222,134.5342092901591,9.540992543864919,18,176.05230903225674,0.9444444444444444,30.375543983226656,-41.18703809254266,1.3851181534613304
51,COMPUSDT,FTMUSDT,0.001,1.0,4.145172598118693,2212.183821574137,294.14144756250244,569.6373340553403,2.5056566955616413,10.386379474734747,0.006706001202043107,533.6771314608582,-65.92823821820576,14,174.9620000105859,0.9285714285714286,4.14033631771741,-133.3559780149509,0.4327568279847861
47,ETCUSDT,INJUSDT,0.01,0.1,33.88501333700082,24.240525346115426,641.5788425227736,222.18865532249401,0.14234696395464377,4.82342877208468,0.024452484858624505,0.7153760013323036,12.424139089184372,18,174.90808312802835,0.8888888888888888,33.839308920583285,-49.06119625111436,0.3463102624187437
43,ETCUSDT,DYDXUSDT,0.01,0.1,38.83244378926392,60.03323040098974,735.40882048108,128.59117951892,0.17556574554070453,6.8176469450296215,0.013545472957851603,1.545955508923887,15.686862913043722,16,170.95855892200314,0.875,38.77018378418406,-48.7206524366389,1.4676165350200996
15,EOSUSDT,DOGEUSDT,0.1,1.0,664.9715259183068,5037.383681059329,509.368188853423,354.6318111465768,0.006987490505313123,4.646482223657748,0.019509447562973993,7.575337416294397,0.23581084067634644,14,163.7839195910947,0.9285714285714286,664.2666339133909,-58.85872812756667,1.1382139355939163
32,ETCUSDT,BNBUSDT,0.01,0.01,28.476072310790975,1.3389961789211613,539.5076660002459,324.49233399975424,0.08776243527434789,2.499129453043443,0.0019435588983351708,0.04702180006804345,7.478241929609725,17,161.2192885401917,0.9411764705882353,28.45599201951099,-21.30358588012375,1.441099578598527
18,EOSUSDT,DOTUSDT,0.1,0.1,710.140106994945,60.81958913756596,543.9673219581279,320.0326780418721,0.006656762620665605,4.727234119679423,0.004511923792668527,0.0856444925986963,0.31236007558666556,15,144.18300472959558,0.8,709.407218008497,-69.33854839309026,0.18544480490501034
36,ETCUSDT,DOTUSDT,0.01,0.1,31.642219703576696,50.34766090413865,599.3036411857427,264.67765337305684,0.08860132771071108,2.8035426774509182,0.004482903046884863,1.591154519998721,10.53064876976523,19,138.30331360810482,0.9473684210526315,31.598085751749245,-34.679341281883275,0.5354378732502891
52,DOGEUSDT,MKRUSDT,1.0,0.001,10227.179007563702,0.14499566769861227,719.5843149721821,144.41568502781783,0.001344176818820213,13.747136943891839,0.030090936323310967,1.4177484093255628e-05,0.05617547368340377,11,126.87242370651683,0.6363636363636364,10216.124006429316,-86.34853107005647,0.6301669510904958
55,FTMUSDT,1INCHUSDT,1.0,1.0,3144.422122054886,162.70612214160175,809.6886964291332,54.31130357086666,0.006068858068011009,19.083051564665094,0.025941652711621962,0.05174436377367583,0.24149069763772713,14,125.90510207452186,0.8571428571428571,3138.3566857094474,-185.77451399340208,1.4925099832732225
9,EOSUSDT,ETCUSDT,0.1,0.01,499.8844675034226,25.391275552455703,382.91150210762174,481.0884978923782,0.005723065254669286,2.860871427317696,0.0006658830217564119,0.050794287886694246,-0.19711137845658874,17,109.35209007966199,0.8235294117647058,499.3167728220977,-38.239075974656146,-0.35374552806532433
56,FILUSDT,LDOUSDT,0.1,1.0,161.64107460440854,82.12928843306301,692.3087225306818,171.69127746931824,0.03128559011771451,5.057036406260437,0.027932610593826,0.5080966495308306,3.257593639385478,13,108.75244311877182,0.7692307692307693,161.40925931749868,-72.76865085646813,0.4297977720185032
0,BTCUSDT,COMPUSDT,0.001,0.001,0.026179245814673863,1.0997947150951874,785.9009593565094,78.07442682460736,113.59584135798774,2.9738534544354565,0.029013886841358735,42.0101756513832,26977.567359381013,16,106.87868194086276,0.8125,0.02617515353601481,-49.12404994699598,0.34008731055375807
5,BTCUSDT,LDOUSDT,0.001,1.0,0.02606778278598539,38.95296126471614,782.479242665202,81.52075733479793,95.74431165126697,2.4958419191189174,0.02342384823156992,1494.2951452571601,26910.486314286445,19,102.97813336207162,0.8947368421052632,0.026059531716725898,-30.415256715957447,1.3012501292987357
3,BTCUSDT,FILUSDT,0.001,0.1,0.02082652932999593,55.687404270877366,625.2124104864778,238.78758951352216,68.51004394859294,1.426826439694681,0.003516605261021335,2673.8686695469796,18487.671804419355,20,90.56875441579331,0.95,0.020822125613506794,-10.821903413806721,1.428388727421454
39,ETCUSDT,FILUSDT,0.01,0.1,30.141309758426598,68.43694579713284,570.8764068245998,293.18387579491707,0.08904483735913869,2.683928025230516,0.005260306265148499,2.2705365608075456,9.077843880099497,19,87.5708864387958,0.9473684210526315,30.09998702599851,-24.82638421933577,2.0631518975526575
7,XRPUSDT,HBARUSDT,0.1,1.0,516.0892293077918,7330.331783773531,431.55381354717554,432.34296860696287,0.01789892045892525,9.2374400650882,0.014523812674357097,14.203613188373236,0.009536879038733643,13,62.85775859006261,0.7692307692307693,515.0903665144324,-197.8549129983945,-1.1315860517022487
6,ETHUSDT,FILUSDT,0.001,0.1,0.2979387017443344,69.48512577657972,566.0477806700261,297.95221932997384,4.648063838834023,1.384838105766996,0.00785226189152108,233.21953599772996,899.9934887856067,17,59.834940599255624,0.8823529411764706,0.2978069219185267,-22.131134576211625,0.5325201606402912
1,BTCUSDT,DOTUSDT,0.001,0.1,0.021394831952569894,42.137021151778136,642.2728552161482,221.72500530065653,79.0923759168344,1.6921680914701582,0.0052709702433947556,1969.495308268441,19694.08198994442,15,53.69225014710421,0.8666666666666667,0.021388524811908324,-12.49085938765103,-0.47455301618539003
2,BTCUSDT,AVAXUSDT,0.001,1.0,0.02266088251917711,13.000144401786821,680.2796932256969,183.71804068605135,101.5419350288943,2.301029860459689,0.005871983448831887,573.6821763576619,21928.13155151091,12,33.074512289063755,0.75,0.022654249685381853,-27.355104545450406,1.4342220176685467
4,BTCUSDT,MATICUSDT,0.001,1.0,0.023692787102478855,200.2768548704875,711.188759733818,152.81124026618198,85.78742909722399,2.032543293669528,0.03619762775524537,8453.072827786207,23619.96665220058,17,32.09332493775008,0.8235294117647058,0.02368419682479058,-34.17854692178842,-0.53973890673988
