,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
29,SOLUSDT,FILUSDT,1.0,0.1,1.3572499764392516,19.280866180099377,35.718747629951785,83.08125237004822,0.42700799819846535,0.5795565954942391,0.02287686018071159,14.20583276095003,-34.96249526836105,14,24.099390185803678,0.8571428571428571,1.3575013126210453,-3.3027431131539062,1.4314675501124645
20,ETCUSDT,ADAUSDT,0.01,1.0,4.532087617360314,104.71600187555606,85.7516298080745,33.04837019192549,0.1042230584182245,0.4723480325006559,0.005624454524131138,23.105467218779687,11.6819938635268,17,23.23481672597011,1.0,4.532606359005618,-3.88916813464291,0.33972765617340195
24,ETCUSDT,FTMUSDT,0.01,1.0,4.63550978066413,120.53851853537545,87.708480559946,31.08688393027333,0.13204175616076222,0.6120808521392813,0.005425202240317334,26.003292893086268,12.090584704779864,17,22.775159794044633,0.8235294117647058,4.636703922816583,-3.732220197875012,1.2520026378130613
27,DOGEUSDT,FTMUSDT,1.0,1.0,992.8590658611115,194.62517724928063,68.58670426968558,50.193833212589475,0.0013680263735304054,1.3582573872967623,6.9266222719956295e-06,0.19602497871183888,0.01811840690846441,18,22.15456780201112,0.9444444444444444,993.1014598986037,-8.548757107531008,2.132676392228165
21,ETCUSDT,BNBUSDT,0.01,0.01,3.8417148868958857,0.19079324985535812,72.68908737495705,46.11091262504295,0.10137633330335347,0.3894589688304122,0.010731492295443559,0.04966356314107409,6.8355152903604885,16,21.919908032495826,1.0,3.841902498092566,-2.8158056839200345,0.5281919322102931
7,EOSUSDT,ETCUSDT,0.1,0.01,75.02349444189906,3.273544648926503,56.867808786959486,61.93219121304051,0.005832893276139516,0.4376040362826434,0.002972507631803049,0.04363359336003278,-0.062195061215732726,18,20.339718541772474,0.8888888888888888,75.02556177797895,-6.023978361458626,-1.3730074893146986
30,AVAXUSDT,FTMUSDT,1.0,1.0,4.478467898105427,218.22639838095475,62.51941185755176,56.28058814244823,0.2106037345040233,0.9431820641973866,0.0004738126329418251,48.7279139531788,1.4270962482699852,14,17.781223899274,0.8571428571428571,4.4797974342413935,-16.31636605763242,1.9944855818516096
0,BTCUSDT,SOLUSDT,0.001,1.0,0.0034653652734892883,0.5728318921202867,103.73051141399161,15.069488586008383,67.95769746171796,0.23549824485012855,0.00019837974206934412,165.30202357095254,25675.430615860874,18,15.918208796874472,1.0,0.0034647364021054617,-1.0574251781968824,-1.9912962103268954
2,BTCUSDT,LDOUSDT,0.001,1.0,0.0036875479228810322,4.155167193347132,110.3900658645743,8.418784250440623,94.35799653259866,0.34794963412099983,0.026567820328897363,1126.8103575182163,27693.35597090504,18,14.720536845043593,0.9444444444444444,0.003686987147503864,-4.112186677197212,-1.2792679234235587
1,BTCUSDT,FILUSDT,0.001,0.1,0.002929162551567087,7.223749480656127,87.6800872373334,31.119912762666594,71.55431724351467,0.20959422647265427,0.006819031284170497,2466.148379778875,19381.905135575344,19,13.515212477138542,1.0,0.0029288087057065724,-1.2826917072128172,-0.28221481320940506
5,ETHUSDT,LDOUSDT,0.001,1.0,0.05588258461204727,6.016463346270319,106.61000079363319,12.19055803221292,6.419032182216666,0.3587121090501773,0.015036779775587077,107.66258196606888,1683.3619959336202,13,12.929988764986645,0.9230769230769231,0.055883919122726215,-3.5520073949577724,0.29276045772127807
28,DOGEUSDT,LDOUSDT,1.0,1.0,1317.492131680861,13.711459362225456,91.01235645651387,27.787643543486112,0.0012049114172986166,1.5874613116633618,0.010685629243653237,0.010407241935276175,0.04759512086300282,12,11.142029251605907,0.75,1317.422055566095,-15.016270997303975,0.5895723377971367
4,ETHUSDT,FILUSDT,0.001,0.1,0.04116995516507934,9.345039399575565,78.54157026662845,40.258429733371536,4.518593949308391,0.18603031030222525,0.0033364907412720248,226.98687336686967,926.933129092563,18,10.74521802847526,0.9444444444444444,0.04117052586834672,-2.966524033762202,1.1488341003985234
3,ETHUSDT,SOLUSDT,0.001,1.0,0.051990646996656925,0.7455280574734989,99.18515680787225,19.614097664070282,6.293508796998933,0.3272035942351265,0.019391737362521803,14.339657237222639,1529.8102332221633,12,8.129837136217244,0.8333333333333334,0.05199015330554061,-3.1888808739135146,-1.3202702035121836
