,sym_1,sym_2,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_return,current_z_score,total_score
98,CELOUSDT,APTUSDT,0.013074022583104635,0.07387933924226645,-0.029249986793015475,3,1.5828265327422297,1.0085468678883163,1.5828265327422297
32,EOSUSDT,INJUSDT,0.024218847838334504,0.041886714795380135,0.38579598463982306,3,1.4929136267191598,-0.34787937444150135,1.4929136267191598
61,DOGEUSDT,LDOUSDT,0.014363201414764897,0.013656968941184205,0.038964044422702605,3,0.5462395502264172,0.6573893399505386,0.5462395502264172
60,DOGEUSDT,FTMUSDT,0.0070929902307932235,0.06545499168429907,0.04765861984677905,6,0.04654330743839252,0.704451889637957,0.04654330743839252
84,BELUSDT,APTUSDT,0.036441703821603055,-0.07914807511445898,1.2865619453613653,5,-8.058529139558543,-0.2517198167135614,-8.058529139558543
99,FLOWUSDT,APTUSDT,0.03645404391025776,0.05393864291241635,0.22331050027664862,7,-9.26846830414417,0.349142846314956,-9.26846830414417
58,ONTUSDT,CELOUSDT,0.04712907015314306,0.25812290847473374,0.05977923425813093,2,-9.748251919293242,1.37861393714719,-9.748251919293242
95,GALAUSDT,OPUSDT,0.04511600156971926,0.01616944334519841,0.004402824610617283,4,-13.299882643735392,0.3004325469335681,-13.299882643735392
96,GALAUSDT,INJUSDT,0.0457932687772374,0.0016952819663703105,0.010383692171092055,5,-13.716488676308469,-0.42745710160699796,-13.716488676308469
45,LINKUSDT,SOLUSDT,0.044793754831612055,-0.06576723759354876,7.589059754197206,2,-17.818047126565087,-0.2107734517724468,-17.818047126565087
51,ADAUSDT,MASKUSDT,0.0020411394705613013,0.05183765948736411,0.1084880687249907,6,-20.582531064262948,0.16257678445633786,-20.582531064262948
59,DOGEUSDT,SOLUSDT,0.04274666760039313,-0.0006796649454281921,0.08017216419948438,3,-28.93945740391035,-0.0005801990475811519,-28.93945740391035
57,ONTUSDT,COMPUSDT,0.0464659641701384,0.001375210060078164,0.11193714862594839,3,-32.27349222868186,-0.7137788455471038,-32.27349222868186
