,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
27,EOSUSDT,APEUSDT,0.1,1.0,339.58504846465445,27.378867122654967,258.7638069300667,56.2361930699333,0.009636158822995409,3.2722954609200032,0.0457532422519823,0.0806244775688488,0.6006476997174653,15,145.24733117237352,0.8666666666666667,339.6145667570232,-30.42839022843426,0.9238600488714538
18,EOSUSDT,SOLUSDT,0.1,1.0,330.9403305879867,2.3520579592644753,252.17653190804586,62.82346809195413,0.007223893693931214,2.3906777672020683,0.008306942510981711,0.007107196500002095,0.5739819511071295,19,140.5568434222057,0.9473684210526315,330.9452728258472,-29.89207127537011,0.49446216322675
16,EOSUSDT,SNXUSDT,0.1,0.1,341.1294477487591,20.264762905942423,259.9406391845544,55.059360815445565,0.00972670826775667,3.318066619793122,0.015404332271074229,0.059404906376969734,0.6043004140826692,15,140.20327089151692,0.8666666666666667,341.15139489838657,-28.241257897702123,1.3088409624383028
24,EOSUSDT,DYDXUSDT,0.1,0.1,335.73601695045124,27.870539370586982,255.83084491624385,59.169155083756166,0.009859128357903939,3.3100644854859116,0.042040758667961295,0.08301325435304782,0.5914130870159882,18,126.78162443776503,0.8888888888888888,335.73601695045124,-31.32252869123173,0.1953879594113472
33,ETCUSDT,COMPUSDT,0.01,0.001,14.740438312698188,0.5321362165467264,277.98992613917517,37.01007386082482,0.19030926794124983,2.805242024422744,0.008379633403934267,0.03610043373597081,16.27206959298373,18,119.82774345417903,0.9444444444444444,14.740744593097924,-17.160503398840174,0.5538991884539395
11,EOSUSDT,ADAUSDT,0.1,1.0,294.30692617475046,278.9367422528132,224.26187774515986,90.71022858061485,0.007362291796186972,2.1667734681373703,0.020224541436023983,0.9477749840219156,0.46596735492783303,15,115.9571214797638,0.8666666666666667,294.25481285482033,-23.546396857047668,-1.6758493930767935
12,EOSUSDT,BNBUSDT,0.1,0.01,245.19311517776927,0.5298393742384548,186.8371537654602,128.16284623453984,0.006589131587421547,1.6156097002361292,0.0006057508286482074,0.002160906409848874,0.237344628913213,15,111.65089640071108,0.9333333333333333,245.1848670129114,-19.34245625838979,0.8280375787426575
35,ETCUSDT,SNXUSDT,0.01,0.1,14.199651362235352,17.388130740185435,267.7912250403965,47.20877495960345,0.19127586935147584,2.716050658799435,0.04172628334567656,1.2245463143151525,15.64679348261194,17,110.66891469931718,0.9411764705882353,14.198227582809556,-17.13452035334579,0.6563074189633524
29,EOSUSDT,INJUSDT,0.1,0.1,278.5454866048238,11.31340444914383,212.25166079287573,102.74833920712427,0.008584012129380054,2.3910378355998767,0.013196503087143605,0.040616003465151485,0.3952485019509363,16,106.76238114465755,0.8125,278.5554910839735,-30.42662055447357,0.4831283993206032
22,EOSUSDT,MATICUSDT,0.1,1.0,314.5091672845297,100.63311677466056,239.65598547081166,75.34401452918837,0.007194150921422743,2.262626415615899,0.005678862765176453,0.31996878705802534,0.5190159942708753,16,103.04438219781734,0.875,314.51921523656614,-28.599470052066078,0.6487524471527226
19,EOSUSDT,AVAXUSDT,0.1,1.0,295.92949480530933,6.359818443711664,225.4982750416457,89.49536513991052,0.006905888708741564,2.0436561567595812,0.002296206408816079,0.021490992129377842,0.4579091266274039,14,99.82992953733184,0.7857142857142857,295.9354697127964,-26.086207332589648,0.8581744476474266
20,EOSUSDT,FTMUSDT,0.1,1.0,295.0785249351278,353.2529937281844,224.8498360005674,90.15016399943265,0.006758498251345226,1.99428769478359,0.004918218433799755,1.1971491107522856,0.4494108315178533,14,96.18815454077435,0.8571428571428571,295.04543741638076,-26.943027531194716,1.3504059727306372
41,ETCUSDT,LDOUSDT,0.01,1.0,14.735574070738458,17.899707390079342,277.88345582598583,37.19022204436785,0.11485045567040805,1.6923873965893617,0.026272186702948844,1.2147275229421934,16.354716682147544,19,88.81845785703489,0.9473684210526315,14.730834060221005,-19.04323767081487,-0.735764619672762
7,EOSUSDT,LTCUSDT,0.1,0.001,256.53743341952617,1.29363000037148,195.48152426567893,119.51847573432104,0.006876945076224421,1.7641938396216605,0.007319514926175021,0.005042655892857375,0.29650811604114025,14,84.14705000056986,0.9285714285714286,256.53743341952617,-24.08594907557615,1.265909026334272
42,DOGEUSDT,SOLUSDT,1.0,1.0,3196.4073972677024,3.375378781493359,224.86726039778284,90.13273960221716,0.0008090052125232226,2.585910245737358,0.015231329994241831,0.0010559914184839648,0.0415249481697431,12,80.55566265655195,0.8333333333333334,3196.23615111397,-15.79005609734756,0.8512807850512413
44,DOGEUSDT,LDOUSDT,1.0,1.0,3551.3462195284624,31.362946265665258,249.8372065438273,65.16279345617271,0.0006690602578909767,2.376064617497858,0.023383143549357735,0.008831283779994151,0.05097068090966968,11,77.75258521928734,0.7272727272727273,3551.3815788267557,-32.25788658188011,1.0804918638619319
17,EOSUSDT,DOTUSDT,0.1,0.1,268.9558508100221,21.156409396917176,204.94435831723686,110.05564168276315,0.006717085786603149,1.8065995226997567,0.003347573167154517,0.07866127222441827,0.34864310049482083,15,74.95168882696076,0.8,268.9558508100221,-26.1518089493885,0.7969213017878842
14,EOSUSDT,DOGEUSDT,0.1,1.0,260.8566133022761,1651.8939832812048,198.7727393363344,116.22726066366558,0.00664659184489697,1.733807438662351,0.011598175678454881,6.332574675294962,0.32228661223786614,13,70.31435953950823,1.0,260.8702936219095,-21.032814043023556,-0.41154006159512574
34,ETCUSDT,DOGEUSDT,0.01,1.0,10.975215552097687,1535.6612155670985,206.9815900970103,108.0184099029897,0.08401609164617171,0.9220947156615283,0.00027294303175233215,139.92082508790347,9.17807984307617,18,65.42093696202495,1.0,10.974298176450716,-15.609973963755117,-1.3267226994238077
38,ETCUSDT,AVAXUSDT,0.01,1.0,12.27728844068137,5.931534169368916,231.53738270280996,83.45668576302066,0.08606482764411326,1.0566427135843062,0.00475523817644871,0.4831306357285295,12.056586269991993,19,64.79619005096968,0.9473684210526315,12.276578783394624,-14.2013192844029,-1.3026780596859078
40,ETCUSDT,MATICUSDT,0.01,1.0,12.911806082959671,95.53662109224652,243.42628008203872,71.50916088754653,0.09731116459081757,1.256462886903608,0.02061250728624721,7.399167899394862,13.272155142905117,18,64.60487123589424,0.9444444444444444,12.91035613626119,-15.202421427010407,-1.2862281322226654
37,ETCUSDT,SOLUSDT,0.01,1.0,13.643695519443797,2.1604024039996026,257.29281010567115,57.693546198809386,0.11454379482138508,1.5628006601846212,0.010771551999058106,0.15834437238215898,14.704315716821128,17,61.83775047589038,0.8823529411764706,13.642823898796353,-14.030060134587313,-1.25790506748628
21,EOSUSDT,FILUSDT,0.1,0.1,240.71322401223793,30.835838599173815,183.4234766973253,131.57652330267467,0.005772864367478098,1.3896047936810216,0.03828254331772132,0.12810197165406298,0.20784991603509734,14,60.745172609753055,0.8571428571428571,240.6896625278373,-16.53972335012402,1.6294579374011708
32,ETCUSDT,BNBUSDT,0.01,0.01,10.508776713313674,0.4829460061336919,198.1850200363826,116.81497996361739,0.0961033670358731,1.0099288255776202,0.0022741808771339547,0.04595644377159929,7.7379050990534655,17,59.08848732656619,0.9411764705882353,10.507942844437643,-7.891854447213813,-0.5996247779010245
47,MASKUSDT,APTUSDT,1.0,0.1,49.448078293190974,16.944726743392078,186.27091093045038,128.72908906954962,0.0467280618125478,2.310612858995931,0.037965922981129205,0.3426771540629391,1.0811453864075173,13,52.00608480340536,0.8461538461538461,49.46094621466297,-18.223548982632813,1.9574025863138707
46,FILUSDT,LDOUSDT,0.1,1.0,59.84185714470873,28.7695428973467,255.22552072218272,59.77447927781724,0.02921740400606552,1.7484237166702135,0.011424811238485402,0.4807595263592271,3.3185562914732545,12,50.90953447894135,0.8333333333333334,59.80831728267154,-26.321622038948696,-1.3458898908250452
43,DOGEUSDT,AVAXUSDT,1.0,1.0,2734.0692981239263,8.719572394752385,192.3417751230182,122.6582248769818,0.0005917594212467109,1.6179112655062156,0.04282437359342934,0.0031892287443978148,0.02433465151259989,13,49.798800614535786,0.9230769230769231,2733.6909391390263,-6.695240177360407,1.011432557762726
36,ETCUSDT,DOTUSDT,0.01,0.1,11.387447151024144,19.2740115706279,214.75586582116435,100.2441341788357,0.09149000723534695,1.04183762223933,0.0225757548661861,1.692566500200571,10.000952865128186,19,44.04732589650183,0.9473684210526315,11.386338827982986,-11.95824193376316,-1.1270293756654386
4,BTCUSDT,LDOUSDT,0.001,1.0,0.009627710946488382,12.974368997478381,288.0418560970394,26.95814390296058,98.84399156828644,0.9516413796165967,0.025149470164426334,1347.6068267515511,27223.11973894592,18,41.36800854294052,0.9444444444444444,0.00962779025728421,-11.01591707884512,-1.2043989515521971
8,EOSUSDT,ETCUSDT,0.1,0.01,195.75340906594928,8.792995879732059,149.16409770825337,165.83590229174663,0.0056334603099034075,1.1027690605013112,0.0012632997670295445,0.04491873690317036,-0.08666302622879792,16,41.29688455974035,0.875,195.75340906594928,-15.582997849504189,1.6137859818500198
2,BTCUSDT,SOLUSDT,0.001,1.0,0.009044693908206614,1.6624549818134837,270.5991523457255,44.40084765427452,68.01299533482054,0.6151567245837362,0.0009583905912909981,183.80444918153302,25173.92487869926,18,39.24419260263968,0.8888888888888888,0.009044693908206614,-4.775362860422647,-2.054741544934147
0,BTCUSDT,COMPUSDT,0.001,0.001,0.009534310341057433,0.42778581187985265,285.2474967837563,29.75250321624375,135.02359610021267,1.2873568685850199,0.03714017296766151,44.868039383791206,26773.907114831054,18,37.42251447204869,0.8888888888888888,0.009534828292074837,-17.754425364814136,0.4860555252806743
3,BTCUSDT,FILUSDT,0.001,0.1,0.007652754160037174,20.160473533272683,228.95509895999217,86.0449010400078,72.5166461969956,0.554952065856002,0.005298653750583348,2634.407575582534,18653.982060878127,20,33.498025849273915,1.0,0.007652754160037174,-3.843874250854074,0.6762865171911392
39,ETCUSDT,FILUSDT,0.01,0.1,10.587915626500317,27.041755478419002,199.666912884543,115.33308711545703,0.09341090944608677,0.9890268278098281,0.015690906931213555,2.5540206809673327,7.850969936498421,16,27.612918422248317,0.875,10.584478154330014,-9.29877294626007,1.080434696329026
5,ETHUSDT,FILUSDT,0.001,0.1,0.11061056892517149,24.766067332263646,209.29842462589875,105.70157537410124,4.521982341465846,0.5001790394591163,0.006746300993243246,223.90326324980748,940.6432033213476,17,24.261570335569427,0.9411764705882353,0.11061095732964513,-8.22560852472633,-3.020070697477069
6,ETHUSDT,LDOUSDT,0.001,1.0,0.14755855220633446,17.224098531933716,279.2117680703481,35.78823192965187,6.43144466414659,0.9490146632366258,0.024220440093208798,116.72721285479184,1664.266915312763,14,23.527678056939685,0.9285714285714286,0.1475608571562172,-10.833657579400615,-2.1228108742241756
45,DOTUSDT,FILUSDT,0.1,0.1,28.53109125224233,39.08449886772435,148.30461232915565,166.69538767084433,0.037611345629005546,1.073092734260783,0.01877491737823206,1.3698914816184116,-0.6658508092682339,13,22.225849605898265,0.8461538461538461,28.510149609541074,-11.612295248710923,1.8482053063700596
1,BTCUSDT,DOTUSDT,0.001,0.1,0.008031774259515777,14.360895367898294,240.294622296193,74.70537770380693,83.83952189047653,0.6733801138500389,0.007718173534715227,1788.0103329453,20648.65070318268,17,20.215713601548845,0.8235294117647058,0.008031774259515777,-4.793077135300434,-1.816186617551114
